,da,BEN,CO,EBE,MXY,NMHC,NO_2,NOx,OXY,O_3,PM10,PM25,PXY,SO_2,TCH,TOL,NO,CH4
959,2003-08-18,62.5299996137619,100.7899996843189,75.6399998664856,115.94999954104424,21879.999877884984,13432.749996185303,19258.119926452637,70.70000007748604,15999.340016365051,10698.110018253326,0.0,59.33000034093857,2387.980001449585,236.77999913692474,295230.00222444534,0.0,0.0
960,2003-08-19,103.55000054836273,171.43999994546175,135.96999993920326,237.47999794781208,33390.000035986304,20422.329989910126,35328.519941329956,116.69999998807907,14430.819986820221,15952.610019207,0.0,97.1300003528595,3062.830009698868,249.68000054359436,620969.9974656105,0.0,0.0
961,2003-08-20,83.59999973326921,139.68999930284917,141.8999995291233,277.51999893784523,28900.000020861626,18366.21002292633,28581.009979248047,115.55000033974648,14866.720006108284,13509.05997467041,0.0,102.4199992120266,2934.1000032424927,255.17000019550323,561669.9976027012,0.0,0.0
962,2003-08-21,61.30000001192093,79.42999991774559,81.01999986171722,119.0300006121397,17339.99994210899,12681.089991569519,16963.15003013611,65.58999943733215,17542.41003012657,20161.050004959106,0.0,51.33000040054321,2439.8099920749664,226.4399995803833,295669.99953985214,0.0,0.0
963,2003-08-22,53.97999971359968,72.06000010296702,82.37000009417534,126.2700001001358,16969.999944791198,13243.510035514832,17955.199989318848,71.04999977350235,15186.720004558563,9617.740002155304,0.0,52.3299999833107,2112.510005712509,228.04000008106232,307739.99935388565,0.0,0.0
964,2003-08-23,50.02000002563,67.96999995782971,75.74999991059303,101.97000007331371,16610.000036656857,11328.750007390976,14763.350002288818,61.659999549388885,12936.270008087158,6162.0899958610535,0.0,47.00999973714352,1925.1900036334991,227.24000012874603,278790.000885725,0.0,0.0
965,2003-08-24,63.58999998122454,90.10999997518957,82.10999983549118,126.40999829769135,19059.999976307154,11977.89001083374,16449.949958324432,70.85999953746796,17547.510010242462,9612.460011959076,0.0,59.559999853372574,2070.7099962234497,230.23000025749207,284349.9989360571,0.0,0.0
966,2003-08-25,64.72000004351139,89.799999948591,110.9499998986721,208.99999931454659,18360.00001989305,13527.899980068207,18598.51997566223,85.94000008702278,20799.1499876976,9778.949971675873,0.0,75.63000036776066,2287.5200052261353,229.30999994277954,324369.9984550476,0.0,0.0
967,2003-08-26,61.699999779462814,112.82000003382564,138.57000051438808,286.15999910235405,21209.99994687736,12873.919991493225,18504.070019721985,109.6700012087822,15391.200029373169,8357.630015850067,0.0,100.7100000679493,2388.759997844696,227.87999999523163,381640.00129699707,0.0,0.0
968,2003-08-27,206.22999941557646,164.23999977111816,204.98999831080437,336.0100010931492,32059.999860823154,17965.29998779297,31984.540000915527,136.7499988079071,13074.719975709915,12555.520016908646,0.0,121.6599999666214,3012.269995689392,255.34000039100647,773409.9993109703,0.0,0.0
969,2003-08-28,71.94000057131052,81.03999974578619,125.21999883651733,239.42000029981136,17999.999944120646,10297.020027637482,15004.140037536621,107.44000041484833,13092.930000782013,8796.990053415298,0.0,101.15000082552433,2215.120001554489,228.3299995660782,468560.00047922134,0.0,0.0
970,2003-08-29,56.41000039875507,76.71999981068075,140.9399989694357,291.99000112712383,14840.000012889504,8009.02999997139,11880.00996875763,114.47000068426132,15872.079957962036,5683.300012350082,0.0,108.25999984145164,2169.079998254776,222.60000133514404,386859.99968647957,0.0,0.0
971,2003-08-30,70.90000028908253,119.0499996766448,103.61000044643879,201.0400003194809,24700.00001601875,13655.169981956482,23433.81994819641,107.74000036716461,10684.299976110458,9007.410005807877,0.0,114.11999908089638,2447.6100010871887,242.5199999809265,415740.00039696693,0.0,0.0
972,2003-08-31,62.36999975889921,89.21000011824071,78.26999999582767,138.4000004529953,18270.00001631677,10805.039994955063,16636.57998895645,80.28000003099442,12117.240017175674,5747.940011739731,0.0,65.8399994969368,2298.2900075912476,229.799999833107,305770.00164985657,0.0,0.0
973,2003-09-01,70.32999999821186,112.09999998100102,101.77000054717064,195.07000015676022,23420.000091195107,13351.169998288155,23135.920062065125,99.32999986410141,10931.610036373138,7939.969965934753,0.0,81.19000001251698,2433.690001010895,237.31999969482422,454880.0002336502,0.0,0.0
974,2003-09-02,49.91000064462423,99.33000000193715,112.80000022053719,189.88000106811523,20180.000020191073,12930.019995212555,18899.029935836792,89.32000121474266,12804.659995555878,6974.759982228279,0.0,77.94000071287155,2465.579996109009,225.58000004291534,343659.9990725517,0.0,0.0
975,2003-09-03,63.33999964594841,106.47999973781407,114.8999996483326,204.1500009894371,17310.000015422702,12656.659997463226,18113.87999343872,96.7299998998642,15777.18999505043,11301.369983673096,0.0,83.31000004708767,2616.2200045585632,214.25999891757965,423549.9960780144,0.0,0.0
976,2003-09-04,71.2000005170703,88.86000011488795,132.53999984264374,250.53000110387802,18359.999952837825,10218.14999127388,15084.599996089935,110.40000021457672,17614.35999393463,9652.430003166199,0.0,94.5600006878376,2425.2300033569336,229.71000051498413,406710.0021392107,0.0,0.0
977,2003-09-05,70.59000024199486,122.67999963089824,126.37000009417534,233.49999998509884,23090.000031515956,14511.670045375824,22406.120015144348,108.63000047206879,13154.460019230843,8138.450008392334,0.0,91.47000014781952,2453.250007390976,234.75,470219.99871730804,0.0,0.0
978,2003-09-06,52.47999984771013,105.97999980300665,80.6100003272295,132.81000077724457,21300.000054761767,13734.050022363663,17582.400035858154,73.41999959945679,17176.890005111694,10303.770024299622,0.0,60.260000079870224,2461.6800034046173,234.07999968528748,315089.99770879745,0.0,0.0
979,2003-09-07,52.1000000834465,84.04000008665025,75.35999964177608,113.05000039935112,17340.00002220273,8519.500012397766,11293.99998998642,65.02000004053116,16619.319984436035,9679.52994632721,0.0,55.550000086426735,2253.5199961662292,233.2599995136261,227509.99960303307,0.0,0.0
980,2003-09-08,43.71999993175268,89.50999960303307,63.77999992668629,104.72999973595142,18970.000023022294,7862.9999668598175,12548.239995479584,67.0699999332428,13630.119996547699,6062.5499930381775,0.0,62.56999987363815,2275.1600048542023,224.9099999666214,257470.00086307526,0.0,0.0
981,2003-09-09,26.409999884665012,82.75999996811152,53.93999983370304,61.49000012874603,15840.000094845891,6582.7800216674805,8999.90998840332,46.87000000476837,16400.249996185303,6288.989998102188,0.0,41.93000002205372,2214.3000028133392,221.38999903202057,127460.0003361702,0.0,0.0
982,2003-09-10,28.160000070929527,129.28999978117645,52.370000034570694,49.16000038385391,22869.99991349876,12945.169923782349,19072.400043964386,31.300000101327896,12254.370019674301,8733.669985055923,0.0,25.790000021457672,2502.849992990494,228.74000012874603,202269.99899744987,0.0,0.0
983,2003-09-11,45.529999911785126,115.23999975435436,75.76000000536442,79.0900000333786,24450.000002980232,13622.160018920898,22022.779935836792,29.96999979019165,10022.820010185242,11468.350026130676,0.0,30.390000224113464,2620.230000972748,232.11999928951263,356199.99969005585,0.0,0.0
984,2003-09-12,51.469999849796295,93.83999979682267,88.85999977588654,117.20999991893768,23049.999913200736,11045.450032234192,16353.240020751953,42.31999981403351,9534.439992785454,8586.460003137589,0.0,41.70999990403652,2237.890004634857,228.2599995136261,420820.0011253357,0.0,0.0
985,2003-09-13,72.10999996960163,168.28999931178987,82.940000385046,131.24999928474426,34339.99979682267,16260.620042800903,26829.10003376007,47.839999824762344,13416.54996880889,11374.740003585815,0.0,50.629999965429306,2743.46000123024,243.08999979496002,475410.0022315979,0.0,0.0
986,2003-09-14,120.62000080943108,185.35999951511621,108.56999975442886,172.0999994277954,34680.00010959804,13750.599993467331,25839.129998207092,51.14999979734421,15613.279998362064,13542.399994850159,0.0,67.70000019669533,2848.6499972343445,243.58999979496002,552279.9993753433,0.0,0.0
987,2003-09-15,76.57000005245209,122.51000007800758,87.09999980032444,161.25999933481216,26359.999923035502,14037.020031452179,19632.860023975372,36.16999986767769,21617.979972839355,9327.900001525879,0.0,59.28999964892864,2453.3799982070923,238.93999993801117,420170.0009405613,0.0,0.0
988,2003-09-16,118.96000017225742,183.64999983087182,162.19999983906746,285.95000076293945,27339.99994955957,22366.740045547485,34115.88010120392,57.82000035047531,16152.879977822304,14779.119997501373,0.0,95.26000028848648,2813.3699939250946,227.2799996137619,709150.0006914139,0.0,0.0
989,2003-09-17,153.6899995058775,256.4000006914139,215.90000063180923,362.64999866485596,38599.9999307096,29459.900020599365,50202.24994659424,77.49999958276749,10840.72996354103,18343.779957294464,0.0,121.24999976158142,3457.4400033950806,247.32000041007996,1172909.997701645,0.0,0.0
990,2003-09-18,173.1799995303154,277.0500004887581,232.3600009083748,407.52000218629837,33379.999950528145,29340.28998184204,55140.670095443726,73.38000014424324,11370.319980502129,16754.23002052307,0.0,136.54999992251396,3902.6600036621094,235.47999894618988,1112850.0049114227,0.0,0.0
991,2003-09-19,146.65999972820282,201.1000001616776,190.15999937057495,332.72000151872635,27259.999979287386,24968.789982795715,40980.1199798584,82.15000021457672,13651.549970269203,20412.420004844666,0.0,116.33000034093857,3329.6699991226196,218.3899997472763,876909.9953174591,0.0,0.0
992,2003-09-20,97.24999950826168,144.73999910987914,132.12000004947186,201.51999893784523,21979.999931529164,16565.170058727264,25311.120085716248,56.650000244379044,17279.64995086193,16231.780000686646,0.0,77.50000059604645,2588.9599990844727,236.64000010490417,571970.0025320053,0.0,0.0
993,2003-09-21,169.09000001102686,206.01999973692,186.67000058293343,291.55000162124634,28929.999973624945,18448.19998216629,34996.83988380432,68.6399998664856,10625.640013337135,16216.729999542236,0.0,113.07000049948692,3028.809992790222,240.189999461174,884030.0047695637,0.0,0.0
994,2003-09-22,92.5999988541007,144.93000021763146,152.6099995970726,266.4499987959862,23069.99995931983,16404.579970359802,27828.990036010742,53.229999631643295,11237.650013923645,10284.859946250916,0.0,93.61999896168709,2487.559992313385,228.82000029087067,671989.9969100952,0.0,0.0
995,2003-09-23,75.50000016391277,146.88999994657934,112.52000015974045,148.9700005054474,19700.00004582107,16652.250018119812,24314.919993400574,44.800000071525574,12961.590005457401,12369.740009307861,0.0,53.759999841451645,2486.149998664856,224.17999958992004,479740.00108242035,0.0,0.0
996,2003-09-24,86.83000062406063,164.25000001490116,134.39000004529953,195.04999884963036,21769.999949261546,18086.32004547119,28999.719960212708,56.430000334978104,13172.300013542175,13732.870005369186,0.0,76.46999970078468,2583.9000005722046,224.29999995231628,587239.9995326996,0.0,0.0
997,2003-09-25,176.97999948263168,262.92999933473766,247.97000128030777,398.1199974119663,39430.00012822449,27265.22999382019,52731.600021362305,78.27000012993813,8818.519999861717,20136.199993133545,0.0,135.6300012767315,3191.090000629425,265.2899988889694,1302369.9964284897,0.0,0.0
998,2003-09-26,185.77000018954277,233.4500000681728,269.9899994134903,435.51999974250793,34039.99990224838,26840.13999557495,47776.49999809265,94.62999999523163,9578.22997879982,18302.49005174637,0.0,152.15999945998192,3201.039999961853,251.09999918937683,1456129.9941539764,0.0,0.0
999,2003-09-27,99.90999962389469,130.42999948747456,144.75999996066093,233.53999914228916,19049.999874085188,18622.300018787384,24730.440011024475,55.44999986886978,14539.459990501404,11868.890038013458,0.0,89.64000034332275,2373.840000629425,232.5200002193451,810529.9999713898,0.0,0.0
1000,2003-09-28,127.04000018537045,129.25999997742474,148.82000069320202,262.5799994170666,18779.999993741512,14952.679963111877,22347.550039291382,64.53000003099442,11826.27999162674,9807.450010299683,0.0,101.18000005185604,2278.8800010681152,229.26000022888184,747560.0044727325,0.0,0.0
1001,2003-09-29,109.94000051915646,122.78999995440245,165.75999999046326,288.91999930143356,17350.00000707805,14532.94000196457,22652.680008411407,70.19000008702278,10561.000015258789,8688.609979510307,0.0,99.4400001168251,2408.319999933243,223.08999979496002,759570.0037479401,0.0,0.0
1002,2003-09-30,114.74000045657158,133.35000005550683,186.18999987840652,358.31000059843063,20800.00008828938,15731.700015068054,26519.729990005493,73.68999981880188,7028.989989519119,9635.83999633789,0.0,125.5599993467331,2275.350001811981,238.5099995136261,915609.9971234798,0.0,0.0
1003,2003-10-01,95.09000028669834,112.92000056244433,178.68999981880188,351.9799984097481,17870.000015944242,12915.30999803543,21666.56005191803,71.33999997377396,7930.15000295639,5446.82001376152,0.0,121.9799998998642,2065.129991054535,224.04000008106232,627670.0002253056,0.0,0.0
1004,2003-10-02,113.24000027775764,129.32999965921044,184.34000006318092,370.59000194072723,19900.000013411045,14574.639997959137,23417.650005817413,72.72000032663345,7540.269989013672,5486.050005912781,0.0,129.89000010490417,2025.9700026512146,227.8099993467331,798099.9974012375,0.0,0.0
1005,2003-10-03,135.73999955505133,147.08999986574054,175.44999969005585,362.6299993097782,18880.000011995435,15901.240020275116,26132.00996208191,54.010000109672546,8517.900007724762,5626.440003156662,0.0,129.42000024020672,2219.0899980068207,233.57999908924103,881840.006172657,0.0,0.0
1006,2003-10-04,50.27999994158745,157.39999933168292,85.6699997484684,135.64999994635582,14949.999986216426,13786.01996421814,20868.96002292633,37.04000008106232,10225.15997505188,4610.63000702858,0.0,54.38000002503395,2213.9300014972687,231.69999933242798,478320.0008869171,0.0,0.0
1007,2003-10-05,67.19000017642975,160.09000028669834,87.60999929904938,146.0199996829033,13269.999979063869,11507.690044403076,19434.69997882843,56.35000005364418,12217.159982681274,4571.990012168884,0.0,60.76000012457371,2179.330000638962,231.00000047683716,426299.9994158745,0.0,0.0
1008,2003-10-06,54.519999742507935,136.21999983489513,81.20000010728836,103.79000055789948,12819.999996572733,12913.260023832321,17894.47001504898,39.59999993443489,13632.799985408783,6322.259990096092,0.0,42.37000024318695,2247.7699983119965,228.789999127388,386029.99943494797,0.0,0.0
1009,2003-10-07,109.22000040113926,241.24999955296516,109.03999948501587,134.24999994039536,28629.999784752727,19483.560027122498,38623.39002037048,44.20999988913536,9764.379985809326,10216.729979991913,0.0,49.48999987542629,2952.339993238449,247.51999926567078,560749.9997615814,0.0,0.0
1010,2003-10-08,88.32999980449677,174.84999951906502,119.97000032663345,149.0800006389618,20839.999970048666,17854.779991149902,33181.319997787476,50.51000037789345,6555.939981937408,9244.989983797073,0.0,54.429999619722366,2830.599996328354,240.1800001859665,640870.000243187,0.0,0.0
1011,2003-10-09,108.8100001513958,209.1599999833852,115.7399996817112,180.1700012087822,24010.000132024288,15820.049986839294,35206.069986343384,45.29000025987625,7769.519985675812,8598.280001163483,0.0,65.46999986469746,2779.3000078201294,239.86999917030334,625460.0011110306,0.0,0.0
1012,2003-10-10,226.18000015616417,339.3100001886487,246.30999982357025,391.96999859809875,45599.999986588955,24159.03998374939,58486.09985923767,67.3400000333786,6064.909989595413,14280.359969258308,0.0,139.1000007390976,3583.3899981975555,268.71999990940094,1272769.9935436249,0.0,0.0
1013,2003-10-11,209.0800028294325,214.04999949410558,226.46000027656555,368.7599986791611,25780.00002913177,20175.44997215271,36599.40000915527,76.10000032186508,8479.599996089935,12524.489977359772,0.0,134.02999866008759,2936.130006313324,245.07999992370605,1542640.0022506714,0.0,0.0
1014,2003-10-12,86.59000000357628,115.69999992847443,117.08999970555305,214.43999928236008,13359.999984502792,12511.55997467041,20075.92002773285,50.72999992966652,6761.590001583099,7275.239991188049,0.0,81.81000036001205,2094.170000076294,245.52000033855438,518550.0006079674,0.0,0.0
1015,2003-10-13,119.38999979197979,164.5899999178946,165.94999998807907,294.5499994754791,22070.000112056732,17861.420024871826,33753.47999191284,83.71999964118004,3255.919991493225,8727.549976348877,0.0,109.42999982833862,2297.6299970149994,247.12000024318695,926370.0041770935,0.0,0.0
1016,2003-10-14,82.43999996781349,152.2899996638298,136.2600000500679,229.97999930381775,22089.999932795763,17132.73996067047,28121.659999847412,64.2100000679493,6216.429981708527,7216.219997286797,0.0,80.44999998807907,2307.190001010895,233.9399996995926,777659.9996089935,0.0,0.0
1017,2003-10-15,115.99999932944775,205.09999947622418,170.09000021219254,324.93999803066254,30170.000206679106,18958.829969406128,37732.02000999451,67.11000031232834,5193.310003757477,10989.920028209686,0.0,111.61999905109406,2837.7300024032593,246.60999965667725,1010470.0031280518,0.0,0.0
1018,2003-10-16,92.38000003993511,164.69000013172626,141.9600002169609,242.5400002002716,25859.9999435246,18430.14999961853,30807.4199924469,66.40999966859818,4760.6100125312805,7046.150005102158,0.0,86.37999957799911,2493.510003089905,236.99999856948853,868530.0005674362,0.0,0.0
1019,2003-10-17,135.03999963402748,205.639999255538,163.5799998641014,297.93000054359436,29510.00002026558,19774.090003967285,35209.06009674072,68.23000013828278,5171.6700048446655,6974.169999837875,0.0,108.4900004863739,2511.120009660721,241.6699994802475,985080.0039768219,0.0,0.0
1020,2003-10-18,126.16999995708466,190.52999952062964,149.63000056147575,285.90999898314476,26890.00004902482,17476.279944896698,31454.050024986267,87.81999972462654,6897.370021343231,7851.129998683929,0.0,111.55000001192093,2403.3600063323975,250.54999947547913,776149.9999761581,0.0,0.0
1021,2003-10-19,84.35000002384186,102.83999988995492,110.20999997854233,186.7599999308586,11920.000014826655,9969.480034828186,14248.710051059723,108.49000057578087,12233.410015106201,3820.059991121292,0.0,88.80000030994415,1987.8900010585785,227.06000006198883,449869.9984550476,0.0,0.0
1022,2003-10-20,97.54000036418438,132.86999972350895,147.16000014543533,281.3700042515993,14720.000006258488,12090.26998090744,19007.280015945435,133.23000046610832,11918.059959411621,4346.679998874664,0.0,117.73000058531761,2114.579994916916,210.11000061035156,600680.0029575825,0.0,0.0
1023,2003-10-21,72.32000057399273,168.31999986059964,118.34000050276518,185.14000046253204,21349.999964237213,15507.620005607605,26188.410007476807,81.89999967813492,6042.439992904663,7122.799993753433,0.0,72.62000006437302,2618.290003299713,240.4399996995926,598869.9994683266,0.0,0.0
1024,2003-10-22,146.1999994814396,220.1799999177456,191.62000112235546,338.8900001347065,28119.999973103404,16082.589980125427,35869.339923381805,144.78999930620193,7659.279981851578,8046.259970098734,0.0,128.50999964773655,2981.920005083084,250.22999942302704,829430.0000071526,0.0,0.0
1025,2003-10-23,61.320000022649765,166.28999994695187,85.14000022411346,129.81000012159348,21379.999917000532,13660.949985742569,22775.000057697296,77.88999965786934,12432.57002210617,5012.6100170612335,0.0,69.92999982833862,3228.1800055503845,234.099999666214,396140.00084996223,0.0,0.0
1026,2003-10-24,115.09999985992908,237.79999962449074,182.01000010967255,320.5499986410141,32979.99989613891,19259.450010299683,42710.10002708435,132.00000137090683,7126.579993724823,9321.519986629486,0.0,114.90000024437904,4194.449994564056,262.37000048160553,801999.9958276749,0.0,0.0
1027,2003-10-25,61.59000006318092,149.08000010252,62.06000038981438,93.219999730587,18769.99999023974,13521.550037384033,18809.300044059753,46.11000007390976,8620.160012245178,5853.800016641617,0.0,39.26999995112419,3432.1899979114532,233.32000052928925,300879.99975681305,0.0,0.0
1028,2003-10-26,108.0100005120039,202.67999986559153,113.87000104784966,202.4099985063076,24520.00005170703,15963.05000448227,26830.160079956055,104.92999964952469,7368.610010623932,4127.049995660782,0.0,85.57999914884567,2639.0500009059906,247.83999955654144,547640.0009989738,0.0,0.0
1029,2003-10-27,169.50000029802322,237.4899994134903,201.45000153779984,346.62999951839447,30870.00002898276,19638.579984664917,38784.67005729675,169.9200001358986,5603.53000831604,6299.179999709129,0.0,138.07999980449677,3136.7000062465668,257.71999990940094,1008960.001707077,0.0,0.0
1030,2003-10-28,159.93999995291233,174.82000000029802,217.82999938726425,354.76999819278717,26280.00004403293,17854.309953689575,29772.16005039215,163.99000024795532,7799.14997959137,4674.900012254715,0.0,139.50999927520752,2689.080005168915,245.26999926567078,960369.9991703033,0.0,0.0
1031,2003-10-29,117.17000046372414,149.7699998859316,190.5900004208088,331.87999990582466,21259.99996624887,13251.72001695633,20739.92001390457,139.8100021481514,10924.17997598648,3623.9599936008453,0.0,126.66000080108643,2701.4199981689453,229.66999900341034,680540.0041341782,0.0,0.0
1032,2003-10-30,117.52000096440315,134.20000013709068,237.88999998569489,449.499999165535,20280.00006824732,11033.250014781952,18345.299986362457,162.38999876379967,12033.419986724854,4007.6400221586227,0.0,151.0599994957447,2662.3599944114685,223.93999934196472,725580.0012052059,0.0,0.0
1033,2003-10-31,116.06000036001205,145.56999977864325,150.42999965697527,246.26000094413757,19330.000039190054,11595.899980306625,18426.420005321503,134.41999900341034,12882.600018978119,3153.880005002022,0.0,116.47999930381775,2387.319999217987,218.30000042915344,660080.0016820431,0.0,0.0
1034,2003-11-01,53.63999962806702,142.09000013023615,80.26000015437603,120.09999950230122,19869.999960064888,10128.199981689453,14822.600005626678,78.1999990940094,12649.149978637695,3328.520013809204,0.0,69.9999994635582,3032.2299995422363,225.94999945163727,345300.0008761883,0.0,0.0
1035,2003-11-02,129.2099996805191,214.19999960064888,158.56000012159348,262.5199991464615,19369.99998241663,16235.68000793457,29807.029983520508,135.6800004541874,6198.210008144379,6091.700002670288,0.0,111.43000075221062,3536.9700067043304,260.4599999189377,735030.0019979477,0.0,0.0
1036,2003-11-03,224.49000018835068,316.2999991774559,272.33999979496,425.3599991798401,49049.99985545874,20456.58999633789,55146.12982559204,192.54000043869019,3151.259997844696,12886.200021266937,0.0,163.5800004005432,4360.17999458313,278.7000002861023,1252459.9990844727,0.0,0.0
1037,2003-11-04,260.8899993300438,348.0400003641844,307.1900020837784,466.5899988412857,51429.999973624945,21255.009963989258,62992.299880981445,213.33999902009964,3270.889992952347,12782.850023031235,0.0,179.9299994111061,5162.079988479614,264.36999917030334,1427330.006122589,0.0,0.0
1038,2003-11-05,166.60999938845634,226.88999984413385,280.0300001502037,448.8700029850006,37310.00000424683,20172.710041046143,37940.789907455444,155.719999730587,3662.0399930477142,10720.949996709824,0.0,139.88000053167343,4718.350006103516,243.89000034332275,1048180.0018846989,0.0,0.0
1039,2003-11-06,195.35999899357557,322.0099994391203,236.85999935865402,349.2499997615814,52429.9998935312,21990.520042419434,55282.85011291504,160.69000017642975,3941.3100011348724,15326.509986877441,0.0,134.84999936819077,4553.370007753372,260.25999999046326,1115600.0019311905,0.0,0.0
1040,2003-11-07,461.6699985265732,444.969999819994,584.1999986171722,875.4499988555908,71689.99993614852,27955.020038604736,86255.61000442505,257.1900029927492,3266.819993019104,18458.279998779297,0.0,300.59000021219254,5277.3099908828735,300.82999992370605,2250059.9905252457,0.0,0.0
1041,2003-11-08,185.88000011444092,277.16000010073185,255.75000002980232,406.43000066280365,30069.999931380153,21414.690006256104,51233.5598449707,99.91000010073185,3660.7799949645996,13736.05001783371,0.0,144.58999994397163,4059.999993801117,290.8499997854233,1042820.0024366379,0.0,0.0
1042,2003-11-09,92.51999995112419,173.88999983668327,113.35000038146973,164.84000071883202,14370.000019669533,15947.710000038147,24650.78995990753,49.24999985098839,7391.809986114502,4357.310012578964,0.0,64.9099994301796,2878.2599925994873,246.339998960495,496880.0010085106,0.0,0.0
1043,2003-11-10,289.65999871492386,207.1600002590567,372.18999671936035,595.0999997258186,21409.99997779727,18051.710003852844,34512.93993759155,44.16999992728233,7722.879967689514,6367.920001864433,0.0,349.7800041437149,2990.189994096756,250.40999925136566,850330.004453659,0.0,0.0
1044,2003-11-11,204.49999937415123,297.32999972999096,291.5199998021126,730.9599937796593,33110.00005714595,20888.32997894287,52058.54017448425,67.93000021576881,4140.189994573593,10987.670040607452,0.0,172.77000135183334,4006.209995985031,259.8399999141693,1275750.00333786,0.0,0.0
1045,2003-11-12,191.94000047445297,233.46999935805798,285.8199987411499,645.7800033688545,26500.000039115548,19876.25996208191,44799.949957847595,100.04000037908554,3159.3400015830994,12302.250049591064,0.0,170.49999874830246,3716.999990463257,258.91000068187714,1233680.0013780594,0.0,0.0
1046,2003-11-13,220.04000069200993,238.21000039577484,519.6200010180473,897.8700084686279,29080.000119283795,18784.47998046875,49298.88001823425,181.5800006389618,3903.000007867813,11120.8599755764,0.0,288.2299992740154,3961.270007610321,286.02999997138977,1422720.0025618076,0.0,0.0
1047,2003-11-14,230.0599998831749,269.4099997282028,575.1700052022934,858.6300110816956,37230.00008426607,20526.160049438477,53438.26982498169,247.09000182151794,2348.219997882843,11429.949975252151,0.0,292.3100000023842,3876.550003051758,283.0499997138977,1575680.002450943,0.0,0.0
1048,2003-11-15,125.00999982655048,168.59999980032444,229.87000000476837,321.5200027227402,17079.99997213483,15454.83000946045,27081.17990875244,145.18000102043152,5179.690000534058,4968.149993658066,0.0,142.50000017881393,3070.3099958896637,251.9199993610382,672279.9986600876,0.0,0.0
1049,2003-11-16,60.07000018656254,157.34999948740005,77.46000051498413,115.01000040769577,11499.999962747097,12749.970025062561,17684.43999671936,43.85999980568886,7026.290012836456,2549.039995074272,0.0,39.54999993741512,3249.5499923229218,225.98000049591064,385849.99787807465,0.0,0.0
1050,2003-11-17,64.05000020563602,158.0699997842312,130.56999987363815,102.65999954938889,12539.99998793006,12810.249995708466,18450.54001379013,52.050000071525574,10708.690020561218,3156.9499920606613,0.0,54.179999589920044,3920.099999666214,230.810000538826,379600.00252723694,0.0,0.0
1051,2003-11-18,67.46999987959862,154.02999991178513,93.37999954819679,111.83000046014786,14670.00001296401,15115.60999584198,23092.8999710083,40.38999992609024,9527.740007400513,5370.259992718697,0.0,42.710000067949295,4399.839997053146,233.71000039577484,421399.9979496002,0.0,0.0
1052,2003-11-19,188.06000308692455,317.0199992582202,241.41000026464462,349.1699995994568,41850.00007972121,21735.359998703003,58454.160051345825,127.00000029802322,5617.340002536774,13702.13001692295,0.0,134.66999897360802,6196.529982089996,264.83000016212463,1100770.0010538101,0.0,0.0
1053,2003-11-20,253.25999879837036,381.5000002682209,364.30999886989594,484.9100034236908,50580.00007271767,21229.810050964355,73096.63987541199,239.23000073432922,2671.980001926422,24627.059953689575,0.0,287.5700005888939,6825.609995365143,293.82000029087067,1398760.0080370903,0.0,0.0
1054,2003-11-21,210.2299998998642,330.8799996972084,371.579998254776,597.0800013542175,44569.99997794628,20714.859992980957,67557.05996704102,260.2099997997284,2215.840008497238,21789.47003173828,0.0,235.64999961853027,5141.340001583099,295.89999985694885,1007290.0006771088,0.0,0.0
1055,2003-11-22,105.35999937355518,157.21999989449978,146.52999940514565,267.7500002384186,17679.99998293817,14427.379991531372,23766.359935760498,108.92999958992004,5832.98998093605,7092.860001325607,0.0,108.47999948263168,3312.739987850189,249.25,564949.9987959862,0.0,0.0
1056,2003-11-23,82.66000014543533,161.8999995738268,99.5700000077486,195.28999823331833,15049.99995790422,14046.690022468567,20539.070006370544,71.84999993443489,8638.619985580444,3125.889998435974,0.0,72.57000017166138,2592.000002384186,236.07999861240387,438239.9989962578,0.0,0.0
1057,2003-11-24,83.52000001072884,213.7100002989173,120.21000012755394,164.93000048398972,22410.00000014901,17404.15996646881,31167.410002708435,66.62000006437302,4883.939989328384,5833.239994049072,0.0,62.58000013232231,3900.1499996185303,242.99999916553497,525130.0004720688,0.0,0.0
1058,2003-11-25,65.76000006496906,181.69999980181456,94.49999974668026,138.3000009059906,19870.000056922436,14928.520009994507,26519.20007610321,54.2799998819828,8931.739973068237,4944.87998509407,0.0,50.540000170469284,4066.5700056552887,233.4500002861023,421150.0005722046,0.0,0.0
1059,2003-11-26,132.16999907791615,230.8299995586276,286.85999977588654,593.7099997997284,32660.000048577785,18510.229962348938,45455.19000720978,104.25999984145164,4449.190009832382,8461.930011510849,0.0,142.9300019145012,3886.0399990081787,262.4799995422363,919020.0007557869,0.0,0.0
1060,2003-11-27,55.139999866485596,126.95000020228326,97.21000030636787,149.04999920725822,15089.999947696924,12290.119992017746,19818.489966869354,61.559999257326126,11828.450002193451,3911.9699988365173,0.0,64.25,3260.410007953644,226.1599986553192,369369.9995279312,0.0,0.0
1061,2003-11-28,105.67000038921833,160.41000009141862,195.42000058293343,378.5499999076128,22850.000005215406,17465.630002498627,32867.100002765656,122.71000039577484,6885.189993858337,6470.549996614456,0.0,134.91000047326088,3748.7200090885162,239.52999889850616,635989.9964928627,0.0,0.0
